ms_file,ms_file_label,peak_label,mz_mean,mz_width,rt,rt_min,rt_max,rt_unit,intensity_threshold,target_filename,peak_area,peak_area_top3,peak_n_datapoints,peak_max,peak_rt_of_max,peak_min,peak_median,peak_mean,peak_delta_int,peak_shape_rt,peak_shape_int,peak_mass_diff_25pc,peak_mass_diff_50pc,peak_mass_diff_75pc,peak_score,total_intensity,ms_file_size_MB,rt_diff [s]
/data/Metabolomics/ms-mint/230508__ms-mint-demofiles/ms-files/EC_B4.mzXML,EC_B4,Succinate,117.01905,10,122.634,122.2,150.0,s,0,targets.csv,694149574.0,55388301.0,40,55908492.0,134.04299926757812,1154926.0,5440448.5,17353739.35,54717082.0,"122.5,123.11,123.71,124.32,124.93,125.54,126.15,126.76,127.38,128.0,128.63,129.26,129.9,130.56,131.23,131.91,132.61,133.32,134.04,134.78,135.53,136.26,137.02,137.77,138.53,139.28,140.04,140.8,141.55,142.3,143.06,143.81,144.57,145.33,146.06,146.82,147.57,148.33,149.09,149.85","55872008,55793456,55908492,54462956,51949372,47724380,50831052,44763940,40640524,35274688,32745010,24753166,22536758,18282612,13934318,11546212,10539524,7810714,6251234,5686011,5194886,4776141,3660276,3366101,3296225,2714580,2485868,2519680,2156301,2110908,1939376,1737351,1621277,1464024,1565069,1366830,1273256,1160417,1279655,1154926",2.9390163263553593,3.004214211069429,3.1998078652116395,0.0067201254240199055,39302878955,13.402551651000977,11.408999267578125
/data/Metabolomics/ms-mint/230508__ms-mint-demofiles/ms-files/EC_B4.mzXML,EC_B4,Urocanate,137.0354,10,264.9,240.0,290.0,s,0,targets.csv,123515.0,5053.0,42,9313.0,250.60000610351562,637.0,2412.0,2940.8333333333335,8185.0,"240.11,240.84,241.57,242.32,243.07,243.82,244.58,245.32,246.08,246.83,247.57,248.33,249.09,249.85,250.6,251.34,252.1,252.84,253.57,254.24,255.51,259.28,260.61,261.29,261.99,262.7,263.42,264.13,264.83,265.51,266.17,266.83,268.16,268.85,269.55,270.26,270.96,271.64,274.26,274.93,276.33,277.74","9313,5846,5821,6058,6632,6191,5602,7825,5473,6297,3757,2327,2851,2497,2232,2746,2792,2987,820,1205,1650,1095,755,3321,2662,3125,4244,1034,1346,637,1138,1691,1032,760,692,776,935,876,1275,3051,1020,1128",1.8957877968220764,2.1184862975379497,2.341184798253823,0.007632608365857903,39302878955,13.402551651000977,-14.299993896484352
/data/Metabolomics/ms-mint/230508__ms-mint-demofiles/ms-files/EC_B4.mzXML,EC_B4,Xanthine,151.02585,10,250.0,208.0,290.8,s,0,targets.csv,234073.0,7375.0,79,7962.0,270.2560119628906,640.0,2973.0,2962.9493670886077,4283.0,"208.6,209.29,209.98,210.69,211.4,212.11,212.83,213.54,214.96,218.44,219.14,219.85,220.53,221.23,221.93,222.63,223.33,225.48,226.19,226.89,227.6,228.31,229.02,229.75,230.48,231.2,231.93,232.67,233.42,234.16,234.91,235.66,236.4,237.14,237.89,238.63,239.36,240.11,240.84,241.57,242.32,243.07,243.82,244.58,245.32,246.08,246.83,247.57,248.33,249.09,249.85,250.6,251.34,252.1,252.84,253.57,256.74,257.37,257.99,258.63,259.28,259.94,260.61,261.29,261.99,262.7,263.42,264.13,264.83,265.51,266.17,268.16,268.85,269.55,270.26,270.96,273.61,274.26,274.93","5349,4662,4833,4517,3690,741,891,1009,1101,917,661,3051,3275,868,2913,1585,1173,2484,3223,4288,3710,3780,3503,3321,3487,2995,4521,2174,2563,3237,4070,2932,2708,673,2973,2596,998,3347,2469,3661,3072,2336,3225,3595,3143,3677,3284,4294,3579,3834,2104,978,905,830,918,2093,2053,1175,1925,5463,5961,4767,6485,7962,7680,6656,7396,5521,4655,2905,1592,963,2506,677,640,726,1191,1292,1066",2.212085091782176,2.4141536656389033,2.6667393829598125,0.02112587331350719,39302878955,13.402551651000977,20.256011962890625
/data/Metabolomics/ms-mint/230508__ms-mint-demofiles/ms-files/SA_B1.mzML,SA_B1,Arabitol,151.0605,10,295.50000000000006,277.0,315.0,s,0,targets.csv,50000.0,3034.0,25,5584.0,313.3580017089844,597.0,1365.0,2000.0,1951.0,"289.78,291.61,292.23,292.86,293.49,294.12,295.42,296.07,296.74,297.4,298.07,298.74,299.41,300.76,301.44,302.13,302.84,303.53,304.23,305.61,307.0,307.7,309.1,309.79,313.36","2548,5098,2235,4705,2715,4453,1659,5584,1860,1851,3308,1143,1040,918,744,2163,961,763,931,1365,745,920,684,1010,597",4.754795057341593,4.956817281053285,5.259850616620822,0.030063232360628883,35860623512,16.041327476501465,17.858001708984318
/data/Metabolomics/ms-mint/230508__ms-mint-demofiles/ms-files/SA_B1.mzML,SA_B1,Mevalonate,147.0657,10,180.0,100.0,266.0,s,0,targets.csv,12451187.0,178965.0,222,187444.0,253.052001953125,588.0,33141.0,56086.42792792793,3154.0,"100.43,101.19,101.95,102.71,103.46,104.22,104.98,105.74,106.5,107.25,108.01,108.77,109.53,110.29,111.05,111.8,112.56,113.32,114.08,114.84,115.6,116.35,117.11,117.86,118.62,119.38,120.14,120.9,121.65,122.41,123.17,123.93,124.69,125.45,126.2,126.96,127.72,128.48,129.24,129.99,130.75,131.51,132.27,133.03,133.79,134.54,135.3,136.06,136.82,137.58,138.34,139.1,139.85,140.61,141.37,142.13,142.89,143.64,144.4,145.16,145.92,146.68,147.44,148.19,148.95,149.71,150.47,151.23,151.99,152.74,153.5,154.26,155.02,155.78,156.53,157.29,158.05,158.81,159.57,160.32,161.08,161.84,162.6,163.36,164.12,164.88,165.63,166.39,167.15,167.91,168.67,169.43,170.18,170.94,171.7,172.46,173.22,173.97,174.73,175.49,176.25,177.01,177.76,178.52,179.28,180.04,180.8,181.56,182.32,183.07,183.83,184.59,185.35,186.11,186.86,187.62,188.38,189.14,189.9,190.65,191.41,192.17,192.93,193.69,194.45,195.21,195.96,196.71,197.41,198.12,198.82,199.52,200.22,200.92,201.61,202.31,203.02,203.72,204.41,205.09,205.79,206.48,207.18,207.89,208.6,209.3,210.01,210.72,211.43,212.13,212.84,213.56,214.26,214.97,215.68,216.38,217.09,217.8,218.5,219.2,219.9,220.6,221.32,222.02,222.74,223.44,224.14,224.86,225.57,226.28,227.0,227.72,228.45,229.17,229.9,230.62,231.35,232.1,232.86,233.6,234.34,235.09,235.84,236.57,237.32,238.05,238.79,239.53,240.27,241.03,241.77,242.51,243.25,244.01,244.76,245.52,246.27,247.02,247.77,248.52,249.27,250.03,250.79,251.54,252.3,253.05,253.8,254.54,255.27,256.02,256.76,257.48,258.2,258.95,259.68,260.43,261.19,261.95,262.71,263.47,264.19,264.91","3751,1960,2879,4360,3797,6029,7433,11378,17721,22405,32777,44113,59845,71643,82285,88401,109783,124168,130963,129638,146383,157973,161860,150627,165753,179148,177914,162795,168451,178204,183064,175427,185904,170695,172315,186378,176171,172237,179058,187444,170394,171151,181575,179682,163234,183634,172695,162039,152788,159656,155267,138340,139996,133166,132683,136024,134720,123509,120282,116189,109150,116823,108081,101513,100644,96417,93029,96843,100008,86845,85482,82306,76633,74720,78267,72143,73983,76883,59993,73242,65319,62135,59254,56366,57841,56127,53140,52822,51344,46965,44248,43861,40574,44560,46256,44751,32677,35017,43350,39047,36927,40729,38631,37287,38342,35156,27375,35835,31838,36639,36568,30152,30275,33291,31009,25561,25541,31820,29443,28350,28275,30725,42875,47200,41534,62666,54048,65353,43078,42780,44049,41879,38243,36552,39604,32752,32184,32991,29381,28681,30344,25281,26556,18370,22046,24459,19865,24267,22870,20438,17400,22761,19414,18956,18412,17114,18781,14397,13645,14803,15670,13326,13493,16169,15887,13420,13196,10259,13443,11505,9928,10564,9654,9552,9786,10231,10116,8513,8153,8164,11093,6188,8955,8365,7908,7385,7390,5167,4304,6923,6522,5505,5889,4765,4616,5287,2472,3427,5289,3021,4957,3859,2235,3560,1911,2611,4850,2307,2255,2473,2781,1024,3019,2601,3876,3076,2988,1819,588,854,835,597",4.283500875424779,4.387255789469998,4.491010703515218,0.013837381266100261,35860623512,16.041327476501465,73.052001953125
/data/Metabolomics/ms-mint/230508__ms-mint-demofiles/ms-files/SA_B1.mzML,SA_B1,Nicotinate,122.02455,10,183.204,163.0,228.0,s,0,targets.csv,2081502.0,84568.0,79,91697.0,224.13699340820312,439.0,7717.0,26348.12658227848,2952.0,"170.18,170.94,171.7,172.46,173.22,173.97,174.73,175.49,176.25,177.01,177.76,178.52,179.28,180.04,180.8,181.56,182.32,183.07,183.83,184.59,185.35,186.11,186.86,187.62,188.38,189.14,189.9,190.65,191.41,192.17,192.93,193.69,194.45,195.21,195.96,196.71,197.41,198.12,198.82,199.52,200.22,200.92,201.61,202.31,203.02,203.72,204.41,205.09,205.79,206.48,207.18,207.89,208.6,209.3,210.01,210.72,211.43,212.13,212.84,213.56,214.26,214.97,216.38,217.09,217.8,218.5,219.2,219.9,220.6,221.32,222.02,222.74,223.44,224.14,224.86,225.57,226.28,227.0,227.72","439,473,2011,3733,6527,7315,17980,21233,25578,42877,43783,56168,73550,70475,82341,81839,82086,91697,79922,75791,79473,83228,76514,69938,70230,70871,65968,59943,58113,58021,57838,49231,40788,35388,21052,43308,40068,25482,25544,16167,16301,12609,10056,8985,7011,12766,7029,3808,7717,5523,5174,4234,5663,3940,3785,3381,3433,4833,992,2775,2641,2852,2245,2490,3377,2672,811,2619,1019,1084,2581,2419,1095,2500,878,627,2235,968,3391",2.012154329252132,2.1372012076261973,2.262248086000262,0.03263116648914137,35860623512,16.041327476501465,40.93299340820312
/data/Metabolomics/ms-mint/230508__ms-mint-demofiles/ms-files/SA_B1.mzML,SA_B1,Succinate,117.01905,10,122.634,122.2,150.0,s,0,targets.csv,25545971.0,1759483.0,37,2732826.0,122.41300201416016,22371.0,120254.0,690431.6486486486,2710455.0,"122.41,123.17,123.93,124.69,125.45,126.2,126.96,127.72,128.48,129.24,129.99,130.75,131.51,132.27,133.03,133.79,134.54,135.3,136.06,136.82,137.58,138.34,139.1,139.85,140.61,141.37,142.13,142.89,143.64,144.4,145.16,145.92,146.68,147.44,148.19,148.95,149.71","2732826,2545624,2464820,2577308,2258497,2336490,2096405,1825908,1441786,1208610,905173,635857,445297,342592,268154,195916,162393,131098,120254,106862,88017,71137,65600,57185,52594,47745,45968,40262,34841,34438,40603,33127,31388,26643,25541,26641,22371",2.678224787499079,2.808620556927219,2.8738184416412893,0.0005304707259010023,35860623512,16.041327476501465,-0.2209979858398441
/data/Metabolomics/ms-mint/230508__ms-mint-demofiles/ms-files/SA_B1.mzML,SA_B1,Urocanate,137.0354,10,264.9,240.0,290.0,s,0,targets.csv,107570.0,4756.0,47,6013.0,256.7560119628906,553.0,1854.0,2288.723404255319,1878.0,"240.27,241.03,241.77,242.51,243.25,244.01,244.76,245.52,246.27,247.02,247.77,248.52,249.27,250.03,250.79,251.54,252.3,253.05,253.8,254.54,256.02,256.76,257.48,258.2,258.95,259.68,260.43,261.19,261.95,262.71,263.47,264.19,264.91,265.6,266.27,266.95,267.61,268.3,269.0,269.71,270.43,271.83,272.5,273.16,275.17,275.86,277.99","3254,6013,5003,4046,5966,3900,4391,5758,3249,4489,4107,2374,2440,833,2828,773,779,2321,1854,649,2054,553,1170,2128,1066,641,795,716,2572,2517,2517,4467,3133,3542,1270,1141,1481,794,1267,827,832,1280,884,1417,846,1257,1376",1.840113171643108,2.1184862975379497,2.2298355478958864,0.0730507468005494,35860623512,16.041327476501465,-8.143988037109352
/data/Metabolomics/ms-mint/230508__ms-mint-demofiles/ms-files/SA_B1.mzML,SA_B1,Xanthine,151.02585,10,250.0,208.0,290.8,s,0,targets.csv,144712.0,3976.0,77,4230.0,244.00599670410156,506.0,2026.0,1879.3766233766235,2486.0,"208.6,209.3,210.01,210.72,211.43,212.13,212.84,213.56,214.26,214.97,217.8,218.5,219.9,220.6,221.32,222.02,222.74,223.44,224.14,224.86,225.57,226.28,227.0,227.72,228.45,229.17,229.9,230.62,231.35,232.1,232.86,233.6,234.34,235.09,235.84,236.57,237.32,238.05,238.79,239.53,240.27,241.03,241.77,242.51,243.25,244.01,244.76,245.52,246.27,247.02,247.77,248.52,249.27,250.03,250.79,251.54,252.3,253.8,254.54,255.27,256.02,256.76,257.48,258.2,258.95,259.68,260.43,261.19,261.95,263.47,268.3,269.0,271.83,272.5,273.81,275.86,277.99","3537,4230,4161,2984,2460,2663,3096,974,1404,685,744,830,1203,1138,2561,821,791,945,2545,2311,2516,2421,2388,712,1060,1178,2827,3911,3051,2566,2790,2145,2026,740,2770,2351,2701,3377,3594,2118,2287,2602,2338,2654,2849,3300,2640,3479,2783,3782,2539,3050,2126,2023,719,590,923,506,1029,1125,942,1028,1024,700,644,713,668,707,759,567,647,821,1011,860,1215,686,1051",2.1110508048538126,2.3131193787105397,2.515187952567267,0.06442285045319812,35860623512,16.041327476501465,-5.9940032958984375
/data/Metabolomics/ms-mint/230508__ms-mint-demofiles/ms-files/SA_B2.mzML,SA_B2,Arabitol,151.0605,10,295.50000000000006,277.0,315.0,s,0,targets.csv,34015.0,3579.0,16,6790.0,302.8219909667969,783.0,1482.5,2125.9375,1773.0,"290.39,291.62,292.86,294.14,294.78,296.08,296.75,298.07,299.42,301.44,302.82,303.51,304.21,304.9,306.97,310.44","2759,2951,2458,6790,1489,1476,3479,3347,783,976,856,2793,840,921,1111,986",4.628531167521786,4.8558061691974395,4.982070059017246,0.0627262240931215,35657110461,16.003686904907227,7.321990966796818
/data/Metabolomics/ms-mint/230508__ms-mint-demofiles/ms-files/SA_B2.mzML,SA_B2,Mevalonate,147.0657,10,180.0,100.0,266.0,s,0,targets.csv,5763599.0,91528.0,219,94774.0,251.5229949951172,412.0,15043.0,26317.803652968036,3763.0,"100.18,100.94,101.69,102.45,103.21,103.97,104.73,105.49,106.24,107.0,107.76,108.52,109.28,110.04,110.79,111.55,112.31,113.07,113.83,114.58,115.34,116.1,116.86,117.62,118.38,119.13,119.89,120.65,121.41,122.16,122.92,123.68,124.44,125.2,125.96,126.71,127.47,128.23,128.99,129.75,130.5,131.26,132.02,132.78,133.54,134.29,135.05,135.81,136.57,137.33,138.09,138.85,139.6,140.36,141.12,141.88,142.64,143.39,144.15,144.91,145.67,146.43,147.18,147.94,148.7,149.46,150.22,150.98,151.73,152.49,153.25,154.01,154.77,155.52,156.28,157.04,157.8,158.56,159.32,160.07,160.83,161.59,162.35,163.11,163.87,164.62,165.38,166.14,166.9,167.66,168.41,169.17,169.93,170.69,171.45,172.21,172.96,173.72,174.48,175.24,176.0,176.76,177.51,178.27,179.03,179.79,180.55,181.3,182.06,182.82,183.58,184.34,185.1,185.85,186.61,187.37,188.13,188.89,189.65,190.4,191.16,191.92,192.68,193.44,194.2,194.95,195.71,196.47,197.19,197.89,198.59,199.3,200.0,200.7,201.42,202.12,202.81,203.5,204.2,204.9,205.6,206.29,206.99,207.69,208.39,209.09,209.8,210.51,211.22,211.92,212.64,213.35,214.06,214.77,215.48,216.2,216.89,217.61,218.29,218.99,219.7,220.4,221.1,221.8,222.52,223.23,223.96,224.68,225.4,226.12,226.84,227.55,228.27,229.0,229.73,230.47,231.22,231.96,232.7,233.45,234.2,234.94,235.7,236.45,237.21,237.95,238.7,239.46,240.21,240.96,241.71,242.46,243.22,243.98,244.73,245.48,246.23,246.99,247.75,248.51,249.27,250.02,250.78,251.52,252.28,253.04,253.79,254.52,255.26,256.0,256.76,257.51,258.24,258.98,259.73,260.48,261.24,261.99,262.75","4187,3694,4183,1929,2461,3575,3671,7075,7550,10546,13842,19400,20628,23231,31546,40404,43750,46770,62321,58015,60832,71264,60056,69679,75132,72401,65646,88001,78257,87179,71811,85370,79060,75443,83210,76026,65709,92362,90164,87119,94774,92692,85073,85953,90794,79789,75412,86404,80653,65600,81850,71030,65885,69859,68997,67920,64369,60815,54849,53161,52535,50055,50679,50401,48036,42724,39051,37163,39298,43863,39608,34386,41072,39512,41668,34670,33675,32071,32350,32247,32422,30688,32236,29136,24448,26684,23405,20803,19989,20892,23791,21112,17145,18716,22472,23151,18032,18797,19052,18626,18113,14304,18975,17486,12102,18317,15043,13156,13346,14220,12797,15823,14096,11395,10455,11230,13643,10495,14035,14116,13018,11945,18376,22841,24277,22962,24896,29332,22958,25519,17215,19691,20156,18055,17202,16161,11424,12364,13200,12686,16715,12597,14306,11123,13856,11214,8093,12775,10529,9290,8149,8548,8291,9091,8770,8098,6578,7603,6700,7822,8019,4287,6027,6058,5301,5918,5650,5888,5493,6004,5539,4218,7230,5063,6061,4960,3457,5892,4687,4994,3369,4936,2798,3882,4379,3748,3041,4239,2680,2575,1817,2385,2253,2299,2361,2243,2239,2589,2851,790,1723,971,608,747,1637,1499,2305,2297,766,1057,989,1036,2485,825,734,560,412,692,424",4.17974596137956,4.283500875424779,4.387255789469998,0.013812624399973331,35657110461,16.003686904907227,71.52299499511719
/data/Metabolomics/ms-mint/230508__ms-mint-demofiles/ms-files/SA_B2.mzML,SA_B2,Nicotinate,122.02455,10,183.204,163.0,228.0,s,0,targets.csv,1168280.0,47386.0,74,49117.0,221.8040008544922,491.0,7043.0,15787.567567567568,548.0,"169.17,171.45,172.21,172.96,173.72,174.48,175.24,176.0,176.76,177.51,178.27,179.03,179.79,180.55,181.3,182.06,182.82,183.58,184.34,185.1,185.85,186.61,187.37,188.13,188.89,189.65,190.4,191.16,191.92,192.68,193.44,194.2,194.95,195.71,196.47,197.19,197.89,198.59,199.3,200.0,200.7,201.42,202.12,202.81,203.5,204.2,204.9,205.6,206.29,206.99,207.69,208.39,209.09,209.8,210.51,211.22,211.92,212.64,213.35,214.06,214.77,215.48,216.2,216.89,217.61,218.29,218.99,219.7,221.1,221.8,223.96,224.68,225.4,226.84","491,713,1908,4032,5866,7765,10706,17655,19860,26086,28439,28278,40698,40632,47601,47670,47962,49042,48403,49117,44638,48411,41985,48257,36704,35887,29896,28076,25971,34994,25397,20343,14226,14865,23193,28266,18548,15145,8940,10656,10563,6753,7333,3938,5417,6073,6118,3475,2732,1343,3051,778,2703,3066,3208,2815,1316,1168,2596,735,1171,1173,1307,665,1045,1086,1389,974,1094,1090,964,2054,726,1039",1.8245840116910348,1.9496308900650998,2.1372012076261973,0.03617179931031286,35657110461,16.003686904907227,38.60000085449218
/data/Metabolomics/ms-mint/230508__ms-mint-demofiles/ms-files/SA_B2.mzML,SA_B2,Succinate,117.01905,10,122.634,122.2,150.0,s,0,targets.csv,23922307.0,2513905.0,37,2583209.0,123.68099975585938,1016.0,112013.0,646548.8378378379,2444216.0,"122.92,123.68,124.44,125.2,125.96,126.71,127.47,128.23,128.99,129.75,130.5,131.26,132.02,132.78,133.54,134.29,135.05,135.81,136.57,137.33,138.09,138.85,139.6,140.36,141.12,141.88,142.64,143.39,144.15,144.91,145.67,146.43,147.18,147.94,148.7,149.46","2468973,2583209,2489535,2341715,2423609,2009944,1780516,1729086,1331951,1099892,773727,532543,414574,287384,254672,172558,156363,131494,112013,93420,85620,76141,62369,59404,61513,48488,44729,42806,39972,37430,32208,30137,29805,27608,31126,24757",2.613026902785009,2.613026902785009,2.743422672213149,0.0038162275595408418,35657110461,16.003686904907227,1.0469997558593747
/data/Metabolomics/ms-mint/230508__ms-mint-demofiles/ms-files/SA_B2.mzML,SA_B2,Urocanate,137.0354,10,264.9,240.0,290.0,s,0,targets.csv,607914.0,76193.0,53,82270.0,274.5190124511719,469.0,3721.0,11470.075471698114,3630.0,"240.21,240.96,241.71,242.46,243.22,243.98,244.73,245.48,246.23,246.99,247.75,248.51,249.27,250.02,250.78,251.52,252.28,253.04,253.79,254.52,255.26,256.0,256.76,257.51,258.24,258.98,259.73,260.48,261.24,261.99,262.75,263.49,264.24,264.95,265.64,266.32,266.99,267.66,268.34,269.04,269.75,270.46,271.17,271.86,272.53,273.18,273.85,274.52,275.2,275.9,276.61,277.32,278.02","5035,5261,5470,5083,5476,5588,4643,3822,2913,4426,4129,3400,2556,2972,3183,2365,1851,981,1920,709,1873,469,2012,2056,1851,1955,789,3721,8359,22946,49860,73390,82270,72921,56455,44271,24172,17849,13848,8871,9271,5011,5933,3564,4697,3445,3111,2228,1564,2318,3118,528,1405",1.5617400457482664,1.7844385464641397,2.007137047180013,0.08996868213286736,35657110461,16.003686904907227,9.619012451171898
/data/Metabolomics/ms-mint/230508__ms-mint-demofiles/ms-files/SA_B2.mzML,SA_B2,Xanthine,151.02585,10,250.0,208.0,290.8,s,0,targets.csv,144149.0,3559.0,75,4995.0,271.85699462890625,534.0,1798.0,1921.9866666666667,3678.0,"208.39,209.09,209.8,210.51,211.22,211.92,212.64,214.06,214.77,216.2,216.89,217.61,218.29,219.7,220.4,221.1,221.8,222.52,223.23,224.68,225.4,226.12,226.84,227.55,228.27,229.0,229.73,230.47,231.22,231.96,232.7,233.45,234.2,234.94,235.7,236.45,237.21,237.95,238.7,239.46,240.21,240.96,241.71,242.46,243.22,243.98,244.73,245.48,246.23,246.99,247.75,248.51,249.27,250.02,250.78,251.52,253.04,253.79,254.52,255.26,256.76,257.51,258.24,258.98,259.73,260.48,261.24,261.99,262.75,264.24,266.99,268.34,271.86,272.53,273.18","4956,3190,3899,2586,4995,3097,3863,686,920,612,1007,625,746,1295,3207,715,650,827,1036,803,693,2437,3008,3017,2453,3115,2872,2327,948,2136,1003,2357,3938,2088,2872,2365,2084,2907,2193,2911,3624,3324,2739,2507,3266,3130,2067,1986,2922,2596,3792,3314,751,534,1694,980,1798,731,725,972,648,644,839,549,627,1597,543,1781,734,738,1175,854,586,665,1278",1.8079479440687218,2.010016517925449,2.212085091782176,0.011227873499953632,35657110461,16.003686904907227,21.85699462890625
/data/Metabolomics/ms-mint/230508__ms-mint-demofiles/ms-files/SA_B3.mzML,SA_B3,Arabitol,151.0605,10,295.50000000000006,277.0,315.0,s,0,targets.csv,36820.0,3224.0,22,3586.0,278.0150146484375,581.0,1360.0,1673.6363636363637,95.0,"277.3,278.02,288.7,290.51,291.12,292.36,293.63,295.56,296.88,298.24,298.92,299.59,300.95,301.63,302.32,303.03,303.73,304.43,305.12,305.82,307.2,310.72","744,581,3007,3586,3081,1729,1663,1599,3574,1439,1077,1066,2896,2607,769,683,753,2376,964,696,1281,649",4.8810589471614,5.108333948837053,5.411367284404592,0.04104782052199176,34550013129,15.87561321258545,-17.484985351562557
/data/Metabolomics/ms-mint/230508__ms-mint-demofiles/ms-files/SA_B3.mzML,SA_B3,Mevalonate,147.0657,10,180.0,100.0,266.0,s,0,targets.csv,4988616.0,74213.0,218,80813.0,262.60101318359375,472.0,13630.5,22883.559633027522,1600.0,"100.14,100.9,101.66,102.41,103.17,103.93,104.69,105.45,106.21,106.96,107.72,108.48,109.24,110.0,110.75,111.51,112.27,113.03,113.79,114.54,115.3,116.05,116.81,117.57,118.32,119.08,119.84,120.6,121.36,122.12,122.87,123.62,124.38,125.14,125.9,126.66,127.42,128.17,128.93,129.69,130.45,131.21,131.96,132.72,133.48,134.24,135.0,135.76,136.51,137.27,138.03,138.79,139.55,140.3,141.06,141.82,142.58,143.34,144.1,144.85,145.61,146.37,147.13,147.89,148.64,149.4,150.16,150.92,151.68,152.43,153.19,153.95,154.71,155.47,156.23,156.98,157.74,158.5,159.26,160.02,160.77,161.53,162.29,163.05,163.81,164.57,165.32,166.08,166.84,167.6,168.36,169.12,169.87,170.63,171.39,172.15,172.91,173.66,174.42,175.18,175.94,176.7,177.46,178.21,178.97,179.73,180.49,181.25,182.01,182.76,183.52,184.28,185.04,185.8,186.55,187.31,188.07,188.83,189.59,190.35,191.1,191.86,192.62,193.38,194.14,194.9,195.65,196.39,197.09,197.8,198.5,199.19,199.89,200.6,201.3,202.0,202.7,203.4,204.11,204.81,205.51,206.21,206.93,207.63,208.33,209.03,209.74,210.45,211.16,211.87,212.58,213.29,214.0,214.7,215.41,216.12,216.82,217.52,218.22,218.93,219.62,220.31,221.03,221.76,222.48,223.2,223.92,224.63,225.34,226.05,226.76,227.5,228.23,228.95,229.68,230.41,231.15,231.89,232.64,233.39,234.13,234.87,235.62,236.38,237.12,237.86,238.62,239.35,240.1,240.84,241.58,242.33,243.09,243.84,244.59,245.35,246.1,246.86,247.62,248.37,249.13,249.89,250.64,251.39,252.15,253.66,254.41,256.63,257.38,258.11,259.6,260.33,261.09,261.84,262.6,263.34,264.08,264.8","2204,940,815,2220,3040,3465,3588,3262,5284,11180,8568,15003,19602,24856,28498,36901,45025,47842,48880,52267,47014,51715,53915,61882,56389,59435,67556,61951,68190,58799,66367,77130,72076,55765,67374,65262,71617,75262,67596,78463,74213,80813,67614,74772,76495,79959,66363,70725,67573,65437,61423,57068,56443,56260,66633,60080,49840,51544,51842,45412,40141,45775,46688,43211,45851,42271,48815,40427,33236,39127,33026,28054,39809,32603,28176,29808,31743,27298,24066,30211,25723,24808,23545,22436,25454,26294,23408,18782,18116,18264,21050,16397,23269,15176,15540,17881,19909,20954,16098,16879,18254,15111,12623,14630,12738,13581,15078,14709,12684,11836,11075,11822,13680,13513,10314,9819,12282,12219,9047,10571,10262,13387,17447,18641,22024,22094,20213,21438,13966,18312,19662,16502,15981,12576,15232,13279,12289,11319,11297,8251,14409,10061,11108,7786,14103,12346,8731,9377,6136,9046,9334,5732,8644,6729,9160,10294,9222,6048,4356,7987,5515,4917,5633,5476,5171,4535,6248,4669,6084,6291,4881,4200,4831,5856,4374,4379,3744,2498,4775,4042,3127,5252,3771,2965,3974,3696,3102,2534,3411,2609,2817,3267,991,836,709,3761,723,1861,2131,522,1725,944,2157,1907,719,1783,1011,2264,543,737,472,685,1835,704,727,661,567,604",4.283500875424779,4.387255789469998,4.594765617560437,0.012161152395826552,34550013129,15.87561321258545,82.60101318359375
/data/Metabolomics/ms-mint/230508__ms-mint-demofiles/ms-files/SA_B3.mzML,SA_B3,Nicotinate,122.02455,10,183.204,163.0,228.0,s,0,targets.csv,1010664.0,42411.0,72,50718.0,223.9199981689453,493.0,5713.5,14037.0,115.0,"168.36,171.39,172.15,172.91,173.66,174.42,175.18,175.94,176.7,177.46,178.21,178.97,179.73,180.49,181.25,182.01,182.76,183.52,184.28,185.04,185.8,186.55,187.31,188.07,188.83,189.59,190.35,191.1,191.86,192.62,193.38,194.14,194.9,195.65,196.39,197.09,197.8,198.5,199.19,199.89,200.6,201.3,202.0,202.7,203.4,204.11,204.81,205.51,206.21,206.93,207.63,208.33,209.03,209.74,210.45,211.16,211.87,212.58,213.29,214.0,216.12,216.82,217.52,218.93,219.62,221.03,222.48,223.2,223.92,225.34,226.76,227.5","540,781,1904,2842,3238,4387,9666,12590,14894,22937,22409,35153,34498,36955,41839,45269,44326,48954,36851,50718,39665,39334,32495,33982,34728,28850,28123,30027,27550,28977,18058,20173,15646,10589,22358,18780,13196,11065,8586,7036,6014,6489,5413,3895,4108,2791,3417,1120,4262,2765,1324,2703,2074,4026,3422,911,945,2650,2095,919,734,1182,1123,1130,727,627,613,493,676,604,788,655",1.9965234694553742,2.1997246468132294,2.3247715251872942,0.03386281264173267,34550013129,15.87561321258545,40.715998168945305
